Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2025-06-27 19:01:46,"Upper",1h 51m,"Shoulder Press (Machine)",1,80.0,9.0,0,0.0,"5 O, 2:30 R",,
2025-06-27 19:01:46,"Upper",1h 51m,"Shoulder Press (Machine)",Rest Timer,0,0.0,0,150.0,,,
2025-06-27 19:01:46,"Upper",1h 51m,"Shoulder Press (Machine)",2,74.99999999999999,9.0,0,0.0,,,
2025-06-27 19:01:46,"Upper",1h 51m,"Shoulder Press (Machine)",Rest Timer,0,0.0,0,150.0,,,
2025-06-27 19:01:46,"Upper",1h 51m,"Shoulder Press (Machine)",3,74.99999999999999,8.0,0,0.0,,,
2025-06-27 19:01:46,"Upper",1h 51m,"Shoulder Press (Machine)",Rest Timer,0,0.0,0,150.0,,,
2025-06-27 19:01:46,"Upper",1h 51m,"Single Arm Tricep Pushdown",1,16.5,13.0,0,0.0,"7 O, 2:00 R",,
2025-06-27 19:01:46,"Upper",1h 51m,"Single Arm Tricep Pushdown",Rest Timer,0,0.0,0,120.0,,,
2025-06-27 19:01:46,"Upper",1h 51m,"Single Arm Tricep Pushdown",2,16.5,10.0,0,0.0,,,
2025-06-27 19:01:46,"Upper",1h 51m,"Single Arm Tricep Pushdown",Rest Timer,0,0.0,0,120.0,,,
2025-06-27 19:01:46,"Upper",1h 51m,"Single Arm Tricep Pushdown",3,15.499999999999998,8.0,0,0.0,,,
2025-06-27 19:01:46,"Upper",1h 51m,"Single Arm Tricep Pushdown",Rest Timer,0,0.0,0,120.0,,,
2025-06-27 19:01:46,"Upper",1h 51m,"Seated Row (Cable)",1,50.0,12.0,0,0.0,"8 O, 2:20 R",,
2025-06-27 19:01:46,"Upper",1h 51m,"Seated Row (Cable)",Rest Timer,0,0.0,0,140.0,,,
2025-06-27 19:01:46,"Upper",1h 51m,"Seated Row (Cable)",2,50.0,11.0,0,0.0,,,
2025-06-27 19:01:46,"Upper",1h 51m,"Seated Row (Cable)",Rest Timer,0,0.0,0,140.0,,,
2025-06-27 19:01:46,"Upper",1h 51m,"Seated Row (Cable)",3,50.0,9.0,0,0.0,,,
2025-06-27 19:01:46,"Upper",1h 51m,"Seated Row (Cable)",Rest Timer,0,0.0,0,140.0,,,
2025-06-27 19:01:46,"Upper",1h 51m,"Wrist Curl",1,35.0,10.0,0,0.0,"9 O, 2:00 R",,
2025-06-27 19:01:46,"Upper",1h 51m,"Wrist Curl",Rest Timer,0,0.0,0,120.0,,,
2025-06-27 19:01:46,"Upper",1h 51m,"Wrist Curl",2,30.0,11.0,0,0.0,,,
2025-06-27 19:01:46,"Upper",1h 51m,"Wrist Curl",Rest Timer,0,0.0,0,120.0,,,
2025-06-27 19:01:46,"Upper",1h 51m,"Wrist Curl",3,30.0,8.0,0,0.0,,,
2025-06-27 19:01:46,"Upper",1h 51m,"Wrist Curl",Rest Timer,0,0.0,0,120.0,,,
2025-06-27 19:01:46,"Upper",1h 51m,"Incline Bench Press (Smith Machine)",1,145.0,6.0,0,0.0,"7 O, 3:30 R",,
2025-06-27 19:01:46,"Upper",1h 51m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,210.0,,,
2025-06-27 19:01:46,"Upper",1h 51m,"Incline Bench Press (Smith Machine)",2,125.0,9.0,0,0.0,,,
2025-06-27 19:01:46,"Upper",1h 51m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,210.0,,,
2025-06-27 19:01:46,"Upper",1h 51m,"Incline Bench Press (Smith Machine)",3,125.0,8.0,0,0.0,,,
2025-06-27 19:01:46,"Upper",1h 51m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,210.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Hack Squat",1,270.0,8.0,0,0.0,"","",
2025-06-28 16:57:47,"Legs",1h 2m,"Hack Squat",Rest Timer,0,0.0,0,220.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Hack Squat",2,260.0,8.0,0,0.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Hack Squat",Rest Timer,0,0.0,0,220.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Hack Squat",3,250.0,7.0,0,0.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Hack Squat",Rest Timer,0,0.0,0,220.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Seated Leg Curl (Machine)",1,125.0,15.0,0,0.0,"",,
2025-06-28 16:57:47,"Legs",1h 2m,"Seated Leg Curl (Machine)",Rest Timer,0,0.0,0,150.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Seated Leg Curl (Machine)",2,125.0,12.0,0,0.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Seated Leg Curl (Machine)",Rest Timer,0,0.0,0,150.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Seated Leg Curl (Machine)",3,125.0,10.0,0,0.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Seated Leg Curl (Machine)",Rest Timer,0,0.0,0,150.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Leg Extension (Machine)",1,155.0,12.0,0,0.0,"4 O, 2:40 R",,
2025-06-28 16:57:47,"Legs",1h 2m,"Leg Extension (Machine)",Rest Timer,0,0.0,0,160.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Leg Extension (Machine)",2,145.0,11.0,0,0.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Leg Extension (Machine)",Rest Timer,0,0.0,0,160.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Leg Extension (Machine)",3,5.0,9.0,0,0.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Leg Extension (Machine)",Rest Timer,0,0.0,0,160.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Calf Extensions",1,140.0,14.0,0,0.0,"3 O, 1:30 R",,
2025-06-28 16:57:47,"Legs",1h 2m,"Calf Extensions",Rest Timer,0,0.0,0,90.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Calf Extensions",2,140.0,12.0,0,0.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Calf Extensions",Rest Timer,0,0.0,0,90.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Calf Extensions",3,140.0,10.0,0,0.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Calf Extensions",Rest Timer,0,0.0,0,90.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Skullcrusher (Barbell)",1,50.0,15.0,0,0.0,"5 O, 2:00 R",,
2025-06-28 16:57:47,"Legs",1h 2m,"Skullcrusher (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Skullcrusher (Barbell)",2,50.0,11.0,0,0.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Skullcrusher (Barbell)",Rest Timer,0,0.0,0,90.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Skullcrusher (Barbell)",3,50.0,11.0,0,0.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Skullcrusher (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Reverse Curl (Barbell)",1,60.0,15.0,0,0.0,"6 O, 2:00 R",,
2025-06-28 16:57:47,"Legs",1h 2m,"Reverse Curl (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Reverse Curl (Barbell)",2,60.0,13.0,0,0.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Reverse Curl (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Reverse Curl (Barbell)",3,60.0,10.0,0,0.0,,,
2025-06-28 16:57:47,"Legs",1h 2m,"Reverse Curl (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Bicep Curl (Dumbbell)",1,40.0,5.0,0,0.0,"1 O, 2:00 R","",
2025-06-29 15:16:33,"Upper",1h 47m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Bicep Curl (Dumbbell)",2,35.0,7.0,0,0.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Bicep Curl (Dumbbell)",3,30.0,7.0,0,0.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Bench Press (Smith Machine)",1,180.0,6.0,0,0.0,"2 O, 3:30 R",,
2025-06-29 15:16:33,"Upper",1h 47m,"Bench Press (Smith Machine)",Rest Timer,0,0.0,0,210.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Bench Press (Smith Machine)",2,170.0,7.0,0,0.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Bench Press (Smith Machine)",Rest Timer,0,0.0,0,210.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Bench Press (Smith Machine)",3,165.0,6.0,0,0.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Bench Press (Smith Machine)",Rest Timer,0,0.0,0,210.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Ab Crunch Machine",1,110.0,13.0,0,0.0,"4 O, 1:30 R",,
2025-06-29 15:16:33,"Upper",1h 47m,"Ab Crunch Machine",Rest Timer,0,0.0,0,90.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Ab Crunch Machine",2,100.0,11.0,0,0.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Ab Crunch Machine",Rest Timer,0,0.0,0,90.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Ab Crunch Machine",3,95.0,10.0,0,0.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Ab Crunch Machine",Rest Timer,0,0.0,0,90.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Lateral Raise (Cable)",1,14.0,15.0,0,0.0,"6 O,1:45 R",,
2025-06-29 15:16:33,"Upper",1h 47m,"Lateral Raise (Cable)",Rest Timer,0,0.0,0,105.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Lateral Raise (Cable)",2,12.5,16.0,0,0.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Lateral Raise (Cable)",Rest Timer,0,0.0,0,105.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Lateral Raise (Cable)",3,12.5,14.0,0,0.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Lateral Raise (Cable)",Rest Timer,0,0.0,0,105.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Calf Extensions",1,140.0,14.0,0,0.0,"10 O, 1:30 R",,
2025-06-29 15:16:33,"Upper",1h 47m,"Calf Extensions",Rest Timer,0,0.0,0,90.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Calf Extensions",2,140.0,12.0,0,0.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Calf Extensions",Rest Timer,0,0.0,0,90.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Calf Extensions",3,140.0,11.0,0,0.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Calf Extensions",Rest Timer,0,0.0,0,90.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Seated Row (Machine)",1,165.0,13.0,0,0.0,"3 O, 2:00 R",,
2025-06-29 15:16:33,"Upper",1h 47m,"Seated Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Seated Row (Machine)",2,165.0,11.0,0,0.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Seated Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Seated Row (Machine)",3,165.0,10.0,0,0.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Seated Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Shoulder Press (Machine)",1,80.0,9.0,0,0.0,"5 O, 2:30 R",,
2025-06-29 15:16:33,"Upper",1h 47m,"Shoulder Press (Machine)",Rest Timer,0,0.0,0,150.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Shoulder Press (Machine)",2,74.99999999999999,10.0,0,0.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Shoulder Press (Machine)",Rest Timer,0,0.0,0,150.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Shoulder Press (Machine)",3,74.99999999999999,7.0,0,0.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Shoulder Press (Machine)",Rest Timer,0,0.0,0,150.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Single Arm Tricep Pushdown",1,16.5,14.0,0,0.0,"7 O, 2:00 R",,
2025-06-29 15:16:33,"Upper",1h 47m,"Single Arm Tricep Pushdown",Rest Timer,0,0.0,0,120.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Single Arm Tricep Pushdown",2,16.5,10.0,0,0.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Single Arm Tricep Pushdown",Rest Timer,0,0.0,0,120.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Single Arm Tricep Pushdown",3,15.499999999999998,8.0,0,0.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Single Arm Tricep Pushdown",Rest Timer,0,0.0,0,120.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Seated Row (Cable)",1,50.0,12.0,0,0.0,"8 O, 2:20 R",,
2025-06-29 15:16:33,"Upper",1h 47m,"Seated Row (Cable)",Rest Timer,0,0.0,0,140.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Seated Row (Cable)",2,50.0,11.0,0,0.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Seated Row (Cable)",Rest Timer,0,0.0,0,140.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Seated Row (Cable)",3,50.0,10.0,0,0.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Seated Row (Cable)",Rest Timer,0,0.0,0,140.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Wrist Curl",1,35.0,12.0,0,0.0,"9 O, 2:00 R",,
2025-06-29 15:16:33,"Upper",1h 47m,"Wrist Curl",Rest Timer,0,0.0,0,120.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Wrist Curl",2,30.0,12.0,0,0.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Wrist Curl",Rest Timer,0,0.0,0,120.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Wrist Curl",3,30.0,9.0,0,0.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Wrist Curl",Rest Timer,0,0.0,0,120.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Incline Bench Press (Smith Machine)",1,145.0,4.0,0,0.0,"",,
2025-06-29 15:16:33,"Upper",1h 47m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,210.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Incline Bench Press (Smith Machine)",2,125.0,9.0,0,0.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,210.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Incline Bench Press (Smith Machine)",3,125.0,8.0,0,0.0,,,
2025-06-29 15:16:33,"Upper",1h 47m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,210.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Bicep Curl (Dumbbell)",1,40.0,5.0,0,0.0,"1 O, 2:00 R","",
2025-07-02 17:19:12,"Upper",2h 2m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Bicep Curl (Dumbbell)",2,35.0,7.0,0,0.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Bicep Curl (Dumbbell)",3,30.0,7.0,0,0.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Bench Press (Smith Machine)",1,180.0,6.0,0,0.0,"2 O, 3:30 R",,
2025-07-02 17:19:12,"Upper",2h 2m,"Bench Press (Smith Machine)",Rest Timer,0,0.0,0,210.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Bench Press (Smith Machine)",2,170.0,7.0,0,0.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Bench Press (Smith Machine)",Rest Timer,0,0.0,0,210.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Bench Press (Smith Machine)",3,170.0,6.0,0,0.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Bench Press (Smith Machine)",Rest Timer,0,0.0,0,210.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Ab Crunch Machine",1,115.0,12.0,0,0.0,"4 O, 1:30 R",,
2025-07-02 17:19:12,"Upper",2h 2m,"Ab Crunch Machine",Rest Timer,0,0.0,0,90.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Ab Crunch Machine",2,105.0,12.0,0,0.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Ab Crunch Machine",Rest Timer,0,0.0,0,90.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Ab Crunch Machine",3,95.0,11.0,0,0.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Ab Crunch Machine",Rest Timer,0,0.0,0,90.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Lateral Raise (Cable)",1,15.0,15.0,0,0.0,"6 O,1:45 R",,
2025-07-02 17:19:12,"Upper",2h 2m,"Lateral Raise (Cable)",Rest Timer,0,0.0,0,105.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Lateral Raise (Cable)",2,14.0,14.0,0,0.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Lateral Raise (Cable)",Rest Timer,0,0.0,0,105.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Lateral Raise (Cable)",3,14.0,12.0,0,0.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Lateral Raise (Cable)",Rest Timer,0,0.0,0,105.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Calf Extensions",1,140.0,15.0,0,0.0,"10 O, 1:30 R",,
2025-07-02 17:19:12,"Upper",2h 2m,"Calf Extensions",Rest Timer,0,0.0,0,90.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Calf Extensions",2,140.0,13.0,0,0.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Calf Extensions",Rest Timer,0,0.0,0,90.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Calf Extensions",3,140.0,12.0,0,0.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Calf Extensions",Rest Timer,0,0.0,0,90.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Seated Row (Machine)",1,165.0,13.0,0,0.0,"3 O, 2:00 R",,
2025-07-02 17:19:12,"Upper",2h 2m,"Seated Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Seated Row (Machine)",2,165.0,12.0,0,0.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Seated Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Seated Row (Machine)",3,165.0,10.0,0,0.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Seated Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Shoulder Press (Machine)",1,85.0,10.0,0,0.0,"5 O, 2:30 R",,
2025-07-02 17:19:12,"Upper",2h 2m,"Shoulder Press (Machine)",Rest Timer,0,0.0,0,150.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Shoulder Press (Machine)",2,80.0,8.0,0,0.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Shoulder Press (Machine)",Rest Timer,0,0.0,0,150.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Shoulder Press (Machine)",3,80.0,7.0,0,0.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Shoulder Press (Machine)",Rest Timer,0,0.0,0,150.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Shoulder Press (Machine)",4,70.0,5.0,0,0.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Shoulder Press (Machine)",Rest Timer,0,0.0,0,150.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Single Arm Tricep Pushdown",1,16.5,15.0,0,0.0,"7 O, 2:00 R",,
2025-07-02 17:19:12,"Upper",2h 2m,"Single Arm Tricep Pushdown",Rest Timer,0,0.0,0,120.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Single Arm Tricep Pushdown",2,16.5,10.0,0,0.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Single Arm Tricep Pushdown",Rest Timer,0,0.0,0,120.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Single Arm Tricep Pushdown",3,15.499999999999998,8.0,0,0.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Single Arm Tricep Pushdown",Rest Timer,0,0.0,0,120.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Seated Row (Cable)",1,50.0,12.0,0,0.0,"8 O, 2:20 R",,
2025-07-02 17:19:12,"Upper",2h 2m,"Seated Row (Cable)",Rest Timer,0,0.0,0,140.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Seated Row (Cable)",2,50.0,11.0,0,0.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Seated Row (Cable)",Rest Timer,0,0.0,0,140.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Seated Row (Cable)",3,50.0,10.0,0,0.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Seated Row (Cable)",Rest Timer,0,0.0,0,140.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Wrist Curl",1,35.0,12.0,0,0.0,"9 O, 2:00 R",,
2025-07-02 17:19:12,"Upper",2h 2m,"Wrist Curl",Rest Timer,0,0.0,0,120.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Wrist Curl",2,30.0,12.0,0,0.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Wrist Curl",Rest Timer,0,0.0,0,120.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Wrist Curl",3,30.0,9.0,0,0.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Wrist Curl",Rest Timer,0,0.0,0,120.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Incline Bench Press (Smith Machine)",1,130.0,10.0,0,0.0,"",,
2025-07-02 17:19:12,"Upper",2h 2m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,210.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Incline Bench Press (Smith Machine)",2,130.0,9.0,0,0.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,210.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Incline Bench Press (Smith Machine)",3,130.0,8.0,0,0.0,,,
2025-07-02 17:19:12,"Upper",2h 2m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,210.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Hack Squat",1,270.0,9.0,0,0.0,"1 O, 3:40 R","",
2025-07-03 16:39:03,"Legs",1h 18m,"Hack Squat",Rest Timer,0,0.0,0,220.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Hack Squat",2,260.0,8.0,0,0.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Hack Squat",Rest Timer,0,0.0,0,220.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Hack Squat",3,255.0,7.0,0,0.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Hack Squat",Rest Timer,0,0.0,0,220.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Seated Leg Curl (Machine)",1,130.0,15.0,0,0.0,"3 O",,
2025-07-03 16:39:03,"Legs",1h 18m,"Seated Leg Curl (Machine)",Rest Timer,0,0.0,0,150.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Seated Leg Curl (Machine)",2,130.0,12.0,0,0.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Seated Leg Curl (Machine)",Rest Timer,0,0.0,0,150.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Seated Leg Curl (Machine)",3,125.0,10.0,0,0.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Seated Leg Curl (Machine)",Rest Timer,0,0.0,0,150.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Leg Extension (Machine)",1,160.0,12.0,0,0.0,"",,
2025-07-03 16:39:03,"Legs",1h 18m,"Leg Extension (Machine)",Rest Timer,0,0.0,0,160.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Leg Extension (Machine)",2,149.99999999999997,11.0,0,0.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Leg Extension (Machine)",Rest Timer,0,0.0,0,160.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Leg Extension (Machine)",3,145.0,11.0,0,0.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Leg Extension (Machine)",Rest Timer,0,0.0,0,160.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Calf Extensions",1,140.0,15.0,0,0.0,"",,
2025-07-03 16:39:03,"Legs",1h 18m,"Calf Extensions",Rest Timer,0,0.0,0,90.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Calf Extensions",2,140.0,13.0,0,0.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Calf Extensions",Rest Timer,0,0.0,0,90.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Calf Extensions",3,140.0,12.0,0,0.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Calf Extensions",Rest Timer,0,0.0,0,90.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Hammer Strength",1,65.0,13.0,0,0.0,"2 O, 2:00 R",,
2025-07-03 16:39:03,"Legs",1h 18m,"Hammer Strength",Rest Timer,0,0.0,0,120.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Hammer Strength",2,65.0,10.0,0,0.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Hammer Strength",Rest Timer,0,0.0,0,120.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Hammer Strength",3,60.0,10.0,0,0.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Hammer Strength",Rest Timer,0,0.0,0,120.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Reverse Curl (Dumbbell)",1,35.0,10.0,0,0.0,"4 O, 2:00 R",,
2025-07-03 16:39:03,"Legs",1h 18m,"Reverse Curl (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Reverse Curl (Barbell)",1,60.0,13.0,0,0.0,"",,
2025-07-03 16:39:03,"Legs",1h 18m,"Reverse Curl (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-07-03 16:39:03,"Legs",1h 18m,"Reverse Curl (Barbell)",2,60.0,11.0,0,0.0,,,
